item_idx,image_path,pathology,intercept_Z,loading_V_0,loading_V_1,loading_V_2
22192,CheXpert-v1.0/train/patient01086/study1/view1_frontal.jpg,Pleural Effusion,-4.135003,3.222299,3.688385,-13.784773
22193,CheXpert-v1.0/train/patient01086/study1/view1_frontal.jpg,Support Devices,5.176634,0.792835,-0.244396,-2.247393
22194,CheXpert-v1.0/train/patient01084/study1/view1_frontal.jpg,Cardiomegaly,2.846418,0.496893,-11.532539,-9.864856
22195,CheXpert-v1.0/train/patient01084/study1/view1_frontal.jpg,Lung Opacity,-1.090234,-0.063662,0.234133,0.041515
22196,CheXpert-v1.0/train/patient01084/study1/view1_frontal.jpg,Edema,-0.688688,4.685520,9.097548,-8.864375
22197,CheXpert-v1.0/train/patient01084/study1/view1_frontal.jpg,Atelectasis,-5.731606,-5.137993,-9.205366,6.904356
22198,CheXpert-v1.0/train/patient01084/study1/view1_frontal.jpg,Pleural Effusion,2.847093,-5.945745,4.467847,4.095562
22199,CheXpert-v1.0/train/patient01084/study1/view1_frontal.jpg,Support Devices,-4.148355,1.190122,-4.200496,-15.220180
22200,CheXpert-v1.0/train/patient01090/study1/view1_frontal.jpg,Cardiomegaly,-2.373587,-0.314187,0.192895,-0.140536
22201,CheXpert-v1.0/train/patient01090/study1/view1_frontal.jpg,Lung Opacity,7.820191,1.031487,-0.049668,0.323908
22202,CheXpert-v1.0/train/patient01090/study1/view1_frontal.jpg,Edema,5.703886,5.619114,9.836531,-10.472636
22203,CheXpert-v1.0/train/patient01090/study1/view1_frontal.jpg,Atelectasis,9.210311,1.277356,-0.024163,0.365736
22204,CheXpert-v1.0/train/patient01090/study1/view1_frontal.jpg,Pleural Effusion,0.198139,1.265245,2.237904,-1.382686
22205,CheXpert-v1.0/train/patient01090/study1/view1_frontal.jpg,Support Devices,2.729255,-7.425348,10.474829,-15.315494
22206,CheXpert-v1.0/train/patient01090/study5/view2_frontal.jpg,Cardiomegaly,0.042949,-0.624002,0.940918,0.456774
22207,CheXpert-v1.0/train/patient01090/study5/view2_frontal.jpg,Lung Opacity,7.734390,6.141713,-0.896971,2.904556
22208,CheXpert-v1.0/train/patient01090/study5/view2_frontal.jpg,Edema,6.173277,1.461505,0.774445,-1.748994
22209,CheXpert-v1.0/train/patient01090/study5/view2_frontal.jpg,Atelectasis,4.040743,6.502256,3.961170,1.342603
22210,CheXpert-v1.0/train/patient01090/study5/view2_frontal.jpg,Pleural Effusion,0.302139,0.412995,1.064191,-1.024392
22211,CheXpert-v1.0/train/patient01090/study5/view2_frontal.jpg,Support Devices,1.222943,-0.748813,0.068016,-0.971518
22212,CheXpert-v1.0/train/patient01090/study6/view1_frontal.jpg,Cardiomegaly,0.884594,0.759596,-1.347638,-0.580797
22213,CheXpert-v1.0/train/patient01090/study6/view1_frontal.jpg,Lung Opacity,-6.206839,-1.948059,0.717203,0.224321
22214,CheXpert-v1.0/train/patient01090/study6/view1_frontal.jpg,Edema,1.076669,2.131882,3.817635,-16.015816
22215,CheXpert-v1.0/train/patient01090/study6/view1_frontal.jpg,Atelectasis,-2.928198,-8.430269,-1.950377,-1.214976
22216,CheXpert-v1.0/train/patient01090/study6/view1_frontal.jpg,Pleural Effusion,0.057784,-0.204918,-0.441579,0.371339
22217,CheXpert-v1.0/train/patient01090/study6/view1_frontal.jpg,Support Devices,-1.222505,0.748739,-0.068017,0.971497
22218,CheXpert-v1.0/train/patient01090/study5/view1_frontal.jpg,Cardiomegaly,-6.204494,-2.044601,3.524179,0.921540
22219,CheXpert-v1.0/train/patient01090/study5/view1_frontal.jpg,Lung Opacity,6.517087,2.104011,-0.783013,1.186773
22220,CheXpert-v1.0/train/patient01090/study5/view1_frontal.jpg,Edema,7.722536,-0.247311,0.163430,-4.396354
22221,CheXpert-v1.0/train/patient01090/study5/view1_frontal.jpg,Atelectasis,3.346829,8.322060,2.881832,-1.344667
22222,CheXpert-v1.0/train/patient01090/study5/view1_frontal.jpg,Pleural Effusion,-3.363303,1.042655,-3.504315,-12.087889
22223,CheXpert-v1.0/train/patient01090/study5/view1_frontal.jpg,Support Devices,1.230386,-0.716235,-0.215627,-0.585632
22224,CheXpert-v1.0/train/patient01090/study3/view1_frontal.jpg,Cardiomegaly,-9.788873,0.578980,6.560772,3.446774
22225,CheXpert-v1.0/train/patient01090/study3/view1_frontal.jpg,Lung Opacity,-2.152543,-0.307698,0.138151,-0.133536
22226,CheXpert-v1.0/train/patient01090/study3/view1_frontal.jpg,Edema,1.457368,3.283057,6.499991,-26.277533
22227,CheXpert-v1.0/train/patient01090/study3/view1_frontal.jpg,Atelectasis,7.903884,2.152161,-0.368959,-0.023904
22228,CheXpert-v1.0/train/patient01090/study3/view1_frontal.jpg,Pleural Effusion,-9.736861,-0.799210,-2.174602,-1.399289
22229,CheXpert-v1.0/train/patient01090/study3/view1_frontal.jpg,Support Devices,0.211012,-0.783298,-1.020919,-1.918774
22230,CheXpert-v1.0/train/patient01089/study1/view1_frontal.jpg,Cardiomegaly,0.664221,-0.335658,0.048172,-0.030335
22231,CheXpert-v1.0/train/patient01089/study1/view1_frontal.jpg,Lung Opacity,-8.377217,-7.507684,4.671848,-1.833478
22232,CheXpert-v1.0/train/patient01089/study1/view1_frontal.jpg,Edema,-0.032495,-0.744270,-1.567071,1.529816
22233,CheXpert-v1.0/train/patient01089/study1/view1_frontal.jpg,Atelectasis,-0.534018,16.426130,-4.344664,-5.088207
22234,CheXpert-v1.0/train/patient01089/study1/view1_frontal.jpg,Pleural Effusion,-4.010458,1.931050,2.008676,-2.241481
22235,CheXpert-v1.0/train/patient01089/study1/view1_frontal.jpg,Support Devices,1.146998,-0.290962,0.033960,-0.179632
22236,CheXpert-v1.0/train/patient01090/study3/view2_frontal.jpg,Cardiomegaly,-7.289189,0.205113,5.556582,2.836716
22237,CheXpert-v1.0/train/patient01090/study3/view2_frontal.jpg,Lung Opacity,-1.953676,-0.308886,0.126236,-0.119522
22238,CheXpert-v1.0/train/patient01090/study3/view2_frontal.jpg,Edema,-0.845598,5.536132,10.438351,-11.624501
22239,CheXpert-v1.0/train/patient01090/study3/view2_frontal.jpg,Atelectasis,8.014472,1.449702,-0.196694,0.233397
22240,CheXpert-v1.0/train/patient01090/study3/view2_frontal.jpg,Pleural Effusion,-1.280779,-0.782927,-1.336140,1.183568
22241,CheXpert-v1.0/train/patient01090/study3/view2_frontal.jpg,Support Devices,-0.400045,-0.980933,-0.282527,-1.389072
22242,CheXpert-v1.0/train/patient01090/study4/view1_frontal.jpg,Cardiomegaly,-5.739851,-0.803205,0.295090,1.929854
22243,CheXpert-v1.0/train/patient01090/study4/view1_frontal.jpg,Lung Opacity,10.945138,-0.120383,-0.273940,0.522244
22244,CheXpert-v1.0/train/patient01090/study4/view1_frontal.jpg,Edema,6.374201,-0.182167,0.060305,-4.284476
22245,CheXpert-v1.0/train/patient01090/study4/view1_frontal.jpg,Atelectasis,4.725311,1.692206,1.150569,-2.057444
22246,CheXpert-v1.0/train/patient01090/study4/view1_frontal.jpg,Pleural Effusion,-3.009219,0.420950,-3.119533,-15.338800
22247,CheXpert-v1.0/train/patient01090/study4/view1_frontal.jpg,Support Devices,1.413606,-0.781249,-0.235440,-0.623290
22248,CheXpert-v1.0/train/patient01091/study1/view1_frontal.jpg,Cardiomegaly,6.808835,2.302892,-3.856194,-0.929700
22249,CheXpert-v1.0/train/patient01091/study1/view1_frontal.jpg,Lung Opacity,5.553324,0.867076,-0.206915,-2.531465
22250,CheXpert-v1.0/train/patient01091/study1/view1_frontal.jpg,Edema,5.891584,0.687686,-0.243451,-1.868502
22251,CheXpert-v1.0/train/patient01091/study1/view1_frontal.jpg,Atelectasis,6.477353,0.721349,-0.190343,-2.038992
22252,CheXpert-v1.0/train/patient01091/study1/view1_frontal.jpg,Pleural Effusion,1.043862,2.029047,3.572047,-15.173965
22253,CheXpert-v1.0/train/patient01091/study1/view1_frontal.jpg,Support Devices,0.088934,-1.134227,2.939290,0.821043
22254,CheXpert-v1.0/train/patient01090/study2/view1_frontal.jpg,Cardiomegaly,-6.495262,-2.264319,3.847067,1.011149
22255,CheXpert-v1.0/train/patient01090/study2/view1_frontal.jpg,Lung Opacity,-3.004760,-5.540290,-5.724714,0.284719
22256,CheXpert-v1.0/train/patient01090/study2/view1_frontal.jpg,Edema,5.330715,0.493931,-0.177178,-1.983302
22257,CheXpert-v1.0/train/patient01090/study2/view1_frontal.jpg,Atelectasis,-4.232750,-4.454695,-1.563007,0.932164
22258,CheXpert-v1.0/train/patient01090/study2/view1_frontal.jpg,Pleural Effusion,-1.681987,-0.287976,-1.238112,0.125311
22259,CheXpert-v1.0/train/patient01090/study2/view1_frontal.jpg,Support Devices,1.205748,-0.663881,0.014071,-0.339418
22260,CheXpert-v1.0/train/patient01094/study1/view1_frontal.jpg,Cardiomegaly,1.037180,0.704341,-1.532223,-0.759141
22261,CheXpert-v1.0/train/patient01094/study1/view1_frontal.jpg,Lung Opacity,10.864232,1.721148,-3.295508,-0.157460
22262,CheXpert-v1.0/train/patient01094/study1/view1_frontal.jpg,Edema,5.392987,4.739394,9.628013,-10.464990
22263,CheXpert-v1.0/train/patient01094/study1/view1_frontal.jpg,Atelectasis,4.821687,8.188910,7.271268,-8.902467
22264,CheXpert-v1.0/train/patient01094/study1/view1_frontal.jpg,Pleural Effusion,-0.004034,-1.137822,-4.979917,-10.185084
22265,CheXpert-v1.0/train/patient01094/study1/view1_frontal.jpg,Support Devices,6.572688,0.760094,-0.156954,-2.628805
22266,CheXpert-v1.0/train/patient01094/study11/view1_frontal.jpg,Cardiomegaly,8.428324,2.299492,-4.178908,-1.050895
22267,CheXpert-v1.0/train/patient01094/study11/view1_frontal.jpg,Lung Opacity,0.893113,0.386384,-0.796761,-0.142620
22268,CheXpert-v1.0/train/patient01094/study11/view1_frontal.jpg,Edema,1.261766,0.056496,0.097252,-0.143356
22269,CheXpert-v1.0/train/patient01094/study11/view1_frontal.jpg,Atelectasis,6.461303,0.596327,-0.158826,-2.518448
22270,CheXpert-v1.0/train/patient01094/study11/view1_frontal.jpg,Pleural Effusion,-4.448170,4.094310,2.185008,-8.946763
22271,CheXpert-v1.0/train/patient01094/study11/view1_frontal.jpg,Support Devices,-0.626349,-0.327420,-0.218981,-0.257848
22272,CheXpert-v1.0/train/patient01092/study1/view1_frontal.jpg,Cardiomegaly,6.762155,2.212289,-3.798519,-0.976934
22273,CheXpert-v1.0/train/patient01092/study1/view1_frontal.jpg,Lung Opacity,-6.607366,-15.332139,1.708627,-6.531754
22274,CheXpert-v1.0/train/patient01092/study1/view1_frontal.jpg,Edema,5.389101,3.673543,8.695929,-5.512536
22275,CheXpert-v1.0/train/patient01092/study1/view1_frontal.jpg,Atelectasis,1.657699,-6.565738,-10.343305,5.447260
22276,CheXpert-v1.0/train/patient01092/study1/view1_frontal.jpg,Pleural Effusion,-8.148868,4.442196,6.812470,-7.828499
22277,CheXpert-v1.0/train/patient01092/study1/view1_frontal.jpg,Support Devices,-0.089228,1.136467,-2.941147,-0.820753
22278,CheXpert-v1.0/train/patient01091/study2/view1_frontal.jpg,Cardiomegaly,7.425826,2.438643,-4.154611,-1.047789
22279,CheXpert-v1.0/train/patient01091/study2/view1_frontal.jpg,Lung Opacity,7.146606,10.188516,-16.690285,-3.434203
22280,CheXpert-v1.0/train/patient01091/study2/view1_frontal.jpg,Edema,6.066386,-0.602393,0.440956,-2.811462
22281,CheXpert-v1.0/train/patient01091/study2/view1_frontal.jpg,Atelectasis,4.153799,9.334644,5.903084,-9.476996
22282,CheXpert-v1.0/train/patient01091/study2/view1_frontal.jpg,Pleural Effusion,-5.102562,4.838472,3.298665,-8.455040
22283,CheXpert-v1.0/train/patient01091/study2/view1_frontal.jpg,Support Devices,5.108631,0.706481,-1.339610,-2.951537
22284,CheXpert-v1.0/train/patient01093/study1/view1_frontal.jpg,Cardiomegaly,-3.763011,-0.965168,12.645300,7.661308
22285,CheXpert-v1.0/train/patient01093/study1/view1_frontal.jpg,Lung Opacity,6.055945,6.862827,-6.507946,9.807861
22286,CheXpert-v1.0/train/patient01093/study1/view1_frontal.jpg,Edema,6.015790,-0.186605,0.102797,-3.736939
22287,CheXpert-v1.0/train/patient01093/study1/view1_frontal.jpg,Atelectasis,7.531222,1.425465,0.509890,0.642478
22288,CheXpert-v1.0/train/patient01093/study1/view1_frontal.jpg,Pleural Effusion,-1.508845,1.642159,2.595780,-2.997755
22289,CheXpert-v1.0/train/patient01093/study1/view1_frontal.jpg,Support Devices,0.786058,-1.968654,3.009901,-4.327014
22290,CheXpert-v1.0/train/patient01094/study4/view1_frontal.jpg,Cardiomegaly,4.888694,-6.414011,2.416447,-1.808349
22291,CheXpert-v1.0/train/patient01094/study4/view1_frontal.jpg,Lung Opacity,-4.540023,-15.291128,5.080098,-10.564878
22292,CheXpert-v1.0/train/patient01094/study4/view1_frontal.jpg,Edema,-5.510723,-4.975867,-10.093187,10.972353
22293,CheXpert-v1.0/train/patient01094/study4/view1_frontal.jpg,Atelectasis,5.647107,-7.086308,-5.026103,7.048577
22294,CheXpert-v1.0/train/patient01094/study4/view1_frontal.jpg,Pleural Effusion,12.699914,-2.951715,-3.067341,3.185518
22295,CheXpert-v1.0/train/patient01094/study4/view1_frontal.jpg,Support Devices,6.606422,-6.493428,-0.196838,-5.793300
22296,CheXpert-v1.0/train/patient01094/study5/view1_frontal.jpg,Cardiomegaly,8.578968,-10.183352,15.865730,4.104924
22297,CheXpert-v1.0/train/patient01094/study5/view1_frontal.jpg,Lung Opacity,1.648070,-17.368931,6.464902,-2.448044
22298,CheXpert-v1.0/train/patient01094/study5/view1_frontal.jpg,Edema,-7.735570,3.402789,-2.031719,-3.440939
22299,CheXpert-v1.0/train/patient01094/study5/view1_frontal.jpg,Atelectasis,1.387394,-8.920173,-9.527269,9.504272
22300,CheXpert-v1.0/train/patient01094/study5/view1_frontal.jpg,Pleural Effusion,1.576705,-0.251235,-0.395339,0.315803
22301,CheXpert-v1.0/train/patient01094/study5/view1_frontal.jpg,Support Devices,7.557148,-3.859069,1.390516,-5.642400
22302,CheXpert-v1.0/train/patient01094/study7/view1_frontal.jpg,Cardiomegaly,6.207793,-8.341051,11.793619,3.518783
22303,CheXpert-v1.0/train/patient01094/study7/view1_frontal.jpg,Lung Opacity,6.425244,-4.303852,1.057774,0.526857
22304,CheXpert-v1.0/train/patient01094/study7/view1_frontal.jpg,Edema,0.228432,0.009708,-0.447468,0.335184
22305,CheXpert-v1.0/train/patient01094/study7/view1_frontal.jpg,Atelectasis,-4.172524,-10.812763,-3.141425,0.931393
22306,CheXpert-v1.0/train/patient01094/study7/view1_frontal.jpg,Pleural Effusion,3.196369,-5.010333,-9.640033,-6.603926
22307,CheXpert-v1.0/train/patient01094/study7/view1_frontal.jpg,Support Devices,0.470058,-1.130033,0.312938,-0.940203
22308,CheXpert-v1.0/train/patient01094/study6/view1_frontal.jpg,Cardiomegaly,11.416145,-6.397566,9.266452,2.623552
22309,CheXpert-v1.0/train/patient01094/study6/view1_frontal.jpg,Lung Opacity,1.153154,-0.333326,-0.007041,-0.088042
22310,CheXpert-v1.0/train/patient01094/study6/view1_frontal.jpg,Edema,0.815998,-1.063496,-0.152347,-0.231847
22311,CheXpert-v1.0/train/patient01094/study6/view1_frontal.jpg,Atelectasis,0.116651,-0.353590,-0.126396,0.098585
22312,CheXpert-v1.0/train/patient01094/study6/view1_frontal.jpg,Pleural Effusion,7.919265,-1.851048,-4.029824,1.373407
22313,CheXpert-v1.0/train/patient01094/study6/view1_frontal.jpg,Support Devices,-0.032084,-1.376662,-0.165641,-1.635311
22314,CheXpert-v1.0/train/patient01094/study2/view1_frontal.jpg,Cardiomegaly,16.247974,-3.814304,4.014809,2.594028
22315,CheXpert-v1.0/train/patient01094/study2/view1_frontal.jpg,Lung Opacity,0.977429,-0.784938,0.169266,-0.246942
22316,CheXpert-v1.0/train/patient01094/study2/view1_frontal.jpg,Edema,0.478715,-1.028244,-2.966372,-1.329823
22317,CheXpert-v1.0/train/patient01094/study2/view1_frontal.jpg,Atelectasis,7.450728,-7.004538,-8.174380,7.948751
22318,CheXpert-v1.0/train/patient01094/study2/view1_frontal.jpg,Pleural Effusion,7.291787,-6.873603,-7.959759,7.698780
22319,CheXpert-v1.0/train/patient01094/study2/view1_frontal.jpg,Support Devices,7.491433,-3.673331,1.992692,-5.191304
22320,CheXpert-v1.0/train/patient01094/study3/view1_frontal.jpg,Cardiomegaly,0.561815,-1.523223,0.672891,-1.398002
22321,CheXpert-v1.0/train/patient01094/study3/view1_frontal.jpg,Lung Opacity,-0.529934,-1.538631,2.164073,0.412601
22322,CheXpert-v1.0/train/patient01094/study3/view1_frontal.jpg,Edema,9.293130,8.912473,4.001076,10.988817
22323,CheXpert-v1.0/train/patient01094/study3/view1_frontal.jpg,Atelectasis,-3.486812,-7.723603,-3.213533,1.893274
22324,CheXpert-v1.0/train/patient01094/study3/view1_frontal.jpg,Pleural Effusion,11.256918,-2.849413,-3.346796,3.416352
22325,CheXpert-v1.0/train/patient01094/study3/view1_frontal.jpg,Support Devices,6.784309,-5.423791,-1.510903,-3.561090
22326,CheXpert-v1.0/train/patient01095/study1/view1_frontal.jpg,Cardiomegaly,6.441337,2.166226,-3.698447,-0.960197
22327,CheXpert-v1.0/train/patient01095/study1/view1_frontal.jpg,Lung Opacity,11.886292,1.322938,-2.687928,0.039604
22328,CheXpert-v1.0/train/patient01095/study1/view1_frontal.jpg,Edema,-0.241589,1.076257,1.670287,-4.163989
22329,CheXpert-v1.0/train/patient01095/study1/view1_frontal.jpg,Atelectasis,-0.790326,0.877115,0.287420,-1.131067
22330,CheXpert-v1.0/train/patient01095/study1/view1_frontal.jpg,Pleural Effusion,-3.512425,0.691316,-3.423790,-12.653895
22331,CheXpert-v1.0/train/patient01095/study1/view1_frontal.jpg,Support Devices,2.958881,-1.721807,-8.726957,-4.752299
22332,CheXpert-v1.0/train/patient01094/study8/view1_frontal.jpg,Cardiomegaly,7.335591,-4.851915,3.124129,0.357435
22333,CheXpert-v1.0/train/patient01094/study8/view1_frontal.jpg,Lung Opacity,6.422012,-5.277952,0.373425,-2.267099
22334,CheXpert-v1.0/train/patient01094/study8/view1_frontal.jpg,Edema,0.821000,-5.806139,-11.271850,10.918220
22335,CheXpert-v1.0/train/patient01094/study8/view1_frontal.jpg,Atelectasis,1.508638,-6.047643,-10.319239,6.143492
22336,CheXpert-v1.0/train/patient01094/study8/view1_frontal.jpg,Pleural Effusion,0.819222,-1.069503,-0.156969,-0.228138
22337,CheXpert-v1.0/train/patient01094/study8/view1_frontal.jpg,Support Devices,0.520977,-1.151595,-0.135211,-1.306980
22338,CheXpert-v1.0/train/patient01094/study10/view1_frontal.jpg,Cardiomegaly,1.763312,-0.866595,0.956375,0.330782
22339,CheXpert-v1.0/train/patient01094/study10/view1_frontal.jpg,Lung Opacity,-0.024487,-0.555744,0.147373,-0.213290
22340,CheXpert-v1.0/train/patient01094/study10/view1_frontal.jpg,Edema,-1.512924,-3.449918,-6.904418,27.608150
22341,CheXpert-v1.0/train/patient01094/study10/view1_frontal.jpg,Atelectasis,1.493463,-9.501763,-10.174630,10.146042
22342,CheXpert-v1.0/train/patient01094/study10/view1_frontal.jpg,Pleural Effusion,12.042108,-1.713535,-1.707819,-0.380730
22343,CheXpert-v1.0/train/patient01094/study10/view1_frontal.jpg,Support Devices,6.249398,-2.792250,1.933851,-5.027602
22344,CheXpert-v1.0/train/patient01096/study1/view1_frontal.jpg,Cardiomegaly,8.426260,4.000430,-4.783303,-0.603055
22345,CheXpert-v1.0/train/patient01096/study1/view1_frontal.jpg,Lung Opacity,5.856397,13.505354,-1.524651,5.763650
22346,CheXpert-v1.0/train/patient01096/study1/view1_frontal.jpg,Edema,6.076646,0.168954,1.589929,-1.175449
22347,CheXpert-v1.0/train/patient01096/study1/view1_frontal.jpg,Atelectasis,4.411185,9.906730,4.125236,-2.375874
22348,CheXpert-v1.0/train/patient01096/study1/view1_frontal.jpg,Pleural Effusion,-5.781854,3.704365,0.146971,-2.425798
22349,CheXpert-v1.0/train/patient01096/study1/view1_frontal.jpg,Support Devices,0.288653,0.824682,0.203465,0.808939
22350,CheXpert-v1.0/train/patient01094/study9/view1_frontal.jpg,Cardiomegaly,8.020768,-10.599087,15.189791,4.495598
22351,CheXpert-v1.0/train/patient01094/study9/view1_frontal.jpg,Lung Opacity,-7.131255,-3.396445,2.713806,-0.906440
22352,CheXpert-v1.0/train/patient01094/study9/view1_frontal.jpg,Edema,-1.553473,-0.561964,-1.593179,1.504749
22353,CheXpert-v1.0/train/patient01094/study9/view1_frontal.jpg,Atelectasis,1.496089,-6.111185,-10.919930,6.752272
22354,CheXpert-v1.0/train/patient01094/study9/view1_frontal.jpg,Pleural Effusion,7.091955,-6.714836,-7.815270,7.588820
22355,CheXpert-v1.0/train/patient01094/study9/view1_frontal.jpg,Support Devices,5.916747,-4.796750,3.297764,-7.672326
22356,CheXpert-v1.0/train/patient01096/study2/view1_frontal.jpg,Cardiomegaly,7.263880,-5.998254,0.679877,-2.694623
22357,CheXpert-v1.0/train/patient01096/study2/view1_frontal.jpg,Lung Opacity,-4.296412,-5.305713,-5.160083,0.651408
22358,CheXpert-v1.0/train/patient01096/study2/view1_frontal.jpg,Edema,1.942989,0.189698,-3.130588,1.182672
22359,CheXpert-v1.0/train/patient01096/study2/view1_frontal.jpg,Atelectasis,0.588402,-18.744303,4.926709,5.716516
22360,CheXpert-v1.0/train/patient01096/study2/view1_frontal.jpg,Pleural Effusion,5.876482,-8.861912,-4.318402,8.281678
22361,CheXpert-v1.0/train/patient01096/study2/view1_frontal.jpg,Support Devices,0.751306,-1.163583,-0.215009,-0.945903
22362,CheXpert-v1.0/train/patient01096/study3/view1_frontal.jpg,Cardiomegaly,7.115761,-4.148399,1.153529,0.920338
22363,CheXpert-v1.0/train/patient01096/study3/view1_frontal.jpg,Lung Opacity,1.533171,-1.075753,0.125309,-0.543965
22364,CheXpert-v1.0/train/patient01096/study3/view1_frontal.jpg,Edema,0.057475,-0.119058,-0.849393,0.531453
22365,CheXpert-v1.0/train/patient01096/study3/view1_frontal.jpg,Atelectasis,1.860174,-9.470099,-1.959108,-6.615817
22366,CheXpert-v1.0/train/patient01096/study3/view1_frontal.jpg,Pleural Effusion,1.468081,-0.553018,-0.828838,-0.363556
22367,CheXpert-v1.0/train/patient01096/study3/view1_frontal.jpg,Support Devices,0.429060,-1.422835,0.196436,-0.794295
22368,CheXpert-v1.0/train/patient01097/study1/view1_frontal.jpg,Cardiomegaly,4.877859,0.643201,-1.584187,-2.279389
22369,CheXpert-v1.0/train/patient01097/study1/view1_frontal.jpg,Lung Opacity,4.036736,1.012019,-2.741532,-4.043857
22370,CheXpert-v1.0/train/patient01097/study1/view1_frontal.jpg,Edema,6.424576,0.457164,-0.004404,-2.134082
22371,CheXpert-v1.0/train/patient01097/study1/view1_frontal.jpg,Atelectasis,2.046112,4.245578,8.441815,-9.462450
22372,CheXpert-v1.0/train/patient01097/study1/view1_frontal.jpg,Pleural Effusion,-12.848060,6.919638,10.700988,-12.185230
22373,CheXpert-v1.0/train/patient01097/study1/view1_frontal.jpg,Support Devices,0.277758,0.706290,-1.849101,-0.430532
22374,CheXpert-v1.0/train/patient01100/study9/view1_frontal.jpg,Cardiomegaly,8.789540,4.189567,-4.866937,-0.538986
22375,CheXpert-v1.0/train/patient01100/study9/view1_frontal.jpg,Lung Opacity,8.444249,4.582585,-5.025671,-0.474149
22376,CheXpert-v1.0/train/patient01100/study9/view1_frontal.jpg,Edema,-0.109577,0.651457,-0.738030,-0.861233
22377,CheXpert-v1.0/train/patient01100/study9/view1_frontal.jpg,Atelectasis,-3.537819,20.778843,-17.263384,-6.547924
22378,CheXpert-v1.0/train/patient01100/study9/view1_frontal.jpg,Pleural Effusion,-0.555189,0.333630,-5.030589,-9.630375
22379,CheXpert-v1.0/train/patient01100/study9/view1_frontal.jpg,Support Devices,6.379067,-0.505710,2.532029,-0.954028
22380,CheXpert-v1.0/train/patient01098/study1/view1_frontal.jpg,Cardiomegaly,5.514768,-2.630395,8.737731,7.074637
22381,CheXpert-v1.0/train/patient01098/study1/view1_frontal.jpg,Lung Opacity,-2.521055,-0.005451,0.140079,-0.068287
22382,CheXpert-v1.0/train/patient01098/study1/view1_frontal.jpg,Edema,-1.477821,-0.508672,-0.855505,0.701883
22383,CheXpert-v1.0/train/patient01098/study1/view1_frontal.jpg,Atelectasis,7.442157,0.968058,1.954241,-1.345678
22384,CheXpert-v1.0/train/patient01098/study1/view1_frontal.jpg,Pleural Effusion,-6.048201,0.552965,4.376005,-10.866272
22385,CheXpert-v1.0/train/patient01098/study1/view1_frontal.jpg,Support Devices,5.698037,2.453998,-16.208857,-6.482299
22386,CheXpert-v1.0/train/patient01100/study7/view1_frontal.jpg,Cardiomegaly,-4.721166,-15.906143,5.334516,-11.051933
22387,CheXpert-v1.0/train/patient01100/study7/view1_frontal.jpg,Lung Opacity,-0.331830,-0.546694,0.387445,0.024910
22388,CheXpert-v1.0/train/patient01100/study7/view1_frontal.jpg,Edema,-0.144786,0.327514,0.773300,-0.740620
22389,CheXpert-v1.0/train/patient01100/study7/view1_frontal.jpg,Atelectasis,-1.940459,-0.595414,-0.187848,0.145480
22390,CheXpert-v1.0/train/patient01100/study7/view1_frontal.jpg,Pleural Effusion,0.943015,-1.168851,-1.872124,1.258597
22391,CheXpert-v1.0/train/patient01100/study7/view1_frontal.jpg,Support Devices,6.833994,-3.898106,0.421763,-4.306306
22392,CheXpert-v1.0/train/patient01100/study8/view1_frontal.jpg,Cardiomegaly,-0.266011,-1.147731,1.273909,-0.555247
22393,CheXpert-v1.0/train/patient01100/study8/view1_frontal.jpg,Lung Opacity,-2.078814,-0.311835,0.148638,-0.125363
22394,CheXpert-v1.0/train/patient01100/study8/view1_frontal.jpg,Edema,-1.692825,-0.046387,-0.257058,0.069368
22395,CheXpert-v1.0/train/patient01100/study8/view1_frontal.jpg,Atelectasis,3.934744,8.459600,3.072021,1.498537
22396,CheXpert-v1.0/train/patient01100/study8/view1_frontal.jpg,Pleural Effusion,-0.390414,0.131476,0.130723,-0.149704
22397,CheXpert-v1.0/train/patient01100/study8/view1_frontal.jpg,Support Devices,7.660812,-4.997799,3.738985,-5.962795
22398,CheXpert-v1.0/train/patient01100/study1/view1_frontal.jpg,Cardiomegaly,5.402129,-7.405627,10.435389,3.098809
22399,CheXpert-v1.0/train/patient01100/study1/view1_frontal.jpg,Lung Opacity,-3.251231,-7.797361,-2.991552,1.616673
22400,CheXpert-v1.0/train/patient01100/study1/view1_frontal.jpg,Edema,0.379490,-1.028814,1.117622,1.036307
22401,CheXpert-v1.0/train/patient01100/study1/view1_frontal.jpg,Atelectasis,0.058317,-16.816740,-3.961789,-9.162192
22402,CheXpert-v1.0/train/patient01100/study1/view1_frontal.jpg,Pleural Effusion,5.303933,-5.438283,-10.312925,7.360272
22403,CheXpert-v1.0/train/patient01100/study1/view1_frontal.jpg,Support Devices,0.644728,-1.208833,0.223065,-1.459478
22404,CheXpert-v1.0/train/patient01099/study1/view1_frontal.jpg,Cardiomegaly,5.858976,0.637348,-0.259683,-2.036438
22405,CheXpert-v1.0/train/patient01099/study1/view1_frontal.jpg,Lung Opacity,-0.933573,5.725918,9.444569,-10.366985
22406,CheXpert-v1.0/train/patient01099/study1/view1_frontal.jpg,Edema,2.576615,4.246491,-12.264001,-10.517262
22407,CheXpert-v1.0/train/patient01099/study1/view1_frontal.jpg,Atelectasis,5.759112,7.467956,8.775455,-8.705160
22408,CheXpert-v1.0/train/patient01099/study1/view1_frontal.jpg,Pleural Effusion,2.275676,1.547685,-9.567349,-10.551872
